avg_brightness,max_brightness,std_brightness,avg_red,avg_green,avg_blue,green_ratio,yellow_ratio,red_ratio,edge_count,contour_area,hue_mean,saturation_mean,value_mean,label,image_name,label_name
54.7419,177,50.52192677,83.9968,44.4702,30.9415,0,0.0122,0.1988,381,101.5,8.2714,159.5267,83.9969,3,14aaa861-IMG_3857_0.jpg,green
62.6777,192,51.23928398,84.4543,56.6819,36.413,0,0.081,0.0865,286,34,12.3801,136.0112,84.4796,3,14aaa861-IMG_3857_1.jpg,green
42.7558,178,40.25363296,59.7101,37.5177,25.3183,0,0.07,0.0759,256,69.5,10.5431,140.625,59.7335,3,14aaa861-IMG_3857_2.jpg,green
47.4169,220,48.51273126,59.6316,44.3523,31.4131,0.0009,0.0775,0.0224,256,76,10.6517,123.6994,60.057,3,14aaa861-IMG_3857_3.jpg,green
67.6084,238,61.98244146,73.483,69.4719,42.5583,0.162,0.0459,0.0274,350,37.5,18.9441,124.3822,79.6423,3,14e0163f-IMG_3666_4.jpg,green
73.984,252,63.999898,84.4437,72.8408,52.4384,0.1583,0.0512,0.107,630,74,17.9634,115.6983,89.6589,3,174760b8-IMG_2870_0.jpg,green
44.8402,178,42.10759627,65.3621,38.2367,24.9758,0,0.0221,0.0818,288,76.5,9.0385,154.858,65.3622,3,1766114f-IMG_3853_0.jpg,green
56.6441,193,47.71615696,79.7003,49.948,30.6723,0,0.0719,0.0979,313,52,11.8939,147.9432,79.71,3,1766114f-IMG_3853_1.jpg,green
44.4284,204,40.44705519,62.4119,39.0351,25.0228,0,0.0623,0.0672,251,34,10.9851,144.8582,62.4212,3,1766114f-IMG_3853_2.jpg,green
47.9075,234,52.20393993,59.3646,45.3251,31.0681,0.0212,0.0695,0.0397,271,56,11.172,120.7859,60.3731,3,1766114f-IMG_3853_4.jpg,green
51.5285,186,42.93550731,73.9674,44.5096,28.7833,0,0.0393,0.1236,264,48.5,11.1456,142.1292,73.9773,3,1805e567-IMG_3778_0.jpg,green
57.6773,198,50.13557983,73.3054,54.3414,33.6979,0,0.1251,0.0455,240,29,12.8824,125.8267,73.9197,3,1805e567-IMG_3778_1.jpg,green
47.856,228,44.57901596,60.7963,45.0404,28.4471,0,0.1004,0.0197,262,61,12.386,129.1828,61.2624,3,1805e567-IMG_3778_2.jpg,green
48.3503,207,45.30665282,60.2295,46.1218,28.4487,0.0016,0.081,0.0117,273,64.5,12.8092,129.7749,61.1806,3,1805e567-IMG_3778_3.jpg,green
54.136,229,53.55611547,66.9633,51.6439,33.4113,0.0046,0.0977,0.0372,255,137.5,12.6263,129.8728,68.0048,3,1805e567-IMG_3778_4.jpg,green
85.4293,251,74.54909658,95.2635,85.7533,58.1997,0.1454,0.0372,0.0775,509,36.5,18.717,128.6312,101.0638,3,1807750e-IMG_3683_4.jpg,green
67.6031,235,64.12698005,73.5913,69.1634,44.0627,0.1452,0.0547,0.0219,367,27,18.0981,119.2401,79.4616,3,1864c2f9-IMG_3341_0.jpg,green
85.1415,253,69.31775009,101.2238,81.4461,62.0499,0.1121,0.04,0.2235,981,197.5,16.1856,121.0275,105.255,3,188a5a08-IMG_2854_0.jpg,green
78.7495,248,75.16397508,81.8108,80.5622,61.7136,0.1527,0.0226,0.0132,727,33.5,22.0341,88.2653,88.0833,3,19238edc-IMG_2879_0.jpg,green
64.2697,237,61.72593103,74.6667,62.9978,43.5668,0.0506,0.0523,0.0497,354,141,14.7971,111.4994,77.6407,3,1952772c-IMG_3719_0.jpg,green
60.6016,236,55.27800718,67.2734,61.2212,39.6821,0.115,0.0688,0.0119,248,28,17.1206,117.9811,72.1507,3,199d94f6-IMG_3400_0.jpg,green
74.1232,251,70.22987272,78.765,75.7032,53.6769,0.1794,0.0354,0.0552,530,70.5,19.4131,110.7216,86.1916,3,1aae26eb-IMG_2898_0.jpg,green
47.0871,171,40.52279005,68.6832,40.5331,24.1837,0,0.0457,0.0943,296,69.5,11.2354,157.5152,68.6911,3,1ad8973c-IMG_3847_0.jpg,green
57.117,205,46.37913659,75.7386,53.1361,28.7215,0,0.1404,0.0316,287,47,14.2315,143.9579,76.0291,3,1ad8973c-IMG_3847_1.jpg,green
44.0636,205,38.03742834,59.3385,40.3539,22.9636,0,0.0949,0.0233,242,20.5,12.4868,141.6776,59.3686,3,1ad8973c-IMG_3847_2.jpg,green
46.2222,243,42.58389399,59.4694,43.3516,25.927,0,0.0828,0.0369,272,51,13.4203,137.0599,60.2459,3,1ad8973c-IMG_3847_3.jpg,green
50.3203,215,47.98878731,64.5651,47.1284,29.163,0.0292,0.0521,0.0587,328,56,12.7606,137.6912,66.0755,3,1ad8973c-IMG_3847_4.jpg,green
52.6729,189,45.47913924,74.0067,46.1526,30.2297,0,0.0607,0.1124,348,57,10.842,138.5994,74.0107,3,1b120216-IMG_3780_0.jpg,green
58.0563,205,49.60961127,74.2229,54.1865,35.514,0,0.0993,0.0442,220,34,12.1137,117.8347,74.3803,3,1b120216-IMG_3780_1.jpg,green
47.5541,204,44.03359028,60.7104,44.2599,29.6974,0,0.0857,0.0309,285,76.5,11.3181,123.2951,61.1376,3,1b120216-IMG_3780_2.jpg,green
48.8867,207,47.89263892,61.175,46.1765,30.5939,0,0.0782,0.0309,286,79,12.1982,125.2887,61.8101,3,1b120216-IMG_3780_3.jpg,green
52.4379,226,49.55895826,64.9696,49.8378,33.1865,0.0161,0.0841,0.0362,279,55.5,12.2582,121.6287,66.011,3,1b120216-IMG_3780_4.jpg,green
85.441,251,73.81468498,96.0449,84.166,64.2024,0.1336,0.0268,0.1489,668,130,17.416,114.5201,101.1754,3,1b4b4d77-IMG_2851_0.jpg,green
59.1075,235,55.06351554,64.4965,60.3065,38.7897,0.1342,0.0495,0.0025,258,50.5,16.8172,117.0438,70.0977,3,1d0f0886-IMG_3413_0.jpg,green
53.5206,188,44.01310005,75.571,46.7405,30.5639,0,0.0785,0.1264,291,44,11.5434,141.3657,75.5789,3,1d3cd534-IMG_3789_0.jpg,green
53.9826,205,46.2854264,73.8624,48.3992,30.4197,0,0.0776,0.0931,395,144.5,10.9935,135.9577,74.4917,3,1d3cd534-IMG_3789_1.jpg,green
52.3218,209,48.00793731,65.5486,49.8419,30.2339,0.0185,0.0819,0.0369,323,64.5,13.2695,132.6536,67.0289,3,1d3cd534-IMG_3789_3.jpg,green
54.5682,217,51.20346813,68.6428,51.758,32.0767,0.0426,0.0884,0.0614,313,58.5,12.8468,131.253,70.4549,3,1d3cd534-IMG_3789_4.jpg,green
75.6407,247,65.72963413,84.1606,75.1209,55.9288,0.1421,0.0392,0.1201,747,100,16.9163,107.2272,89.6638,3,1da0bd08-IMG_2906_0.jpg,green
56.7475,231,52.17977907,64.5246,56.7003,36.5624,0.0932,0.0726,0.0074,257,36,15.9515,121.8115,68.5467,3,1dd59312-IMG_3406_0.jpg,green
65.3325,223,59.49389501,78.7954,63.1218,41.4152,0,0.2274,0.0266,284,59.5,14.1582,129.195,79.0738,3,1eba670c-IMG_3803_0.jpg,green
57.2179,223,58.39305455,69.1397,54.8812,37.9446,0,0.1607,0.0177,316,90.5,12.1029,119.0514,69.163,3,1eba670c-IMG_3803_1.jpg,green
64.3158,224,62.26298154,77.8195,62.0109,40.7584,0,0.201,0.0143,313,49,13.5858,127.0912,77.8277,3,1eba670c-IMG_3803_2.jpg,green
71.5149,251,76.20921452,79.4606,71.0541,53.1474,0.0005,0.1219,0.0007,311,23,14.7935,105.6252,80.9724,3,1eba670c-IMG_3803_4.jpg,green
47.4011,195,43.25591542,67.6765,40.9574,27.254,0,0.0216,0.0719,307,40.5,8.6901,152.1508,67.6765,3,1f91a2ac-IMG_3879_1.jpg,green
49.27,202,46.29423398,67.7193,43.845,28.8071,0,0.0365,0.0356,261,53.5,9.6174,146.951,67.7202,3,1f91a2ac-IMG_3879_2.jpg,green
51.8827,205,48.68942329,69.1845,47.0594,31.3058,0,0.0594,0.0421,283,54,10.8773,140.9424,69.1854,3,1f91a2ac-IMG_3879_3.jpg,green
49.9388,222,50.98430204,64.3304,46.0086,32.3758,0,0.0959,0.0499,281,58,11.2612,133.836,64.5364,3,1f91a2ac-IMG_3879_4.jpg,green
51.8118,189,41.92614197,74.538,44.6563,29.0274,0,0.0459,0.1321,255,45,11.1437,142.6573,74.5494,3,207714a3-IMG_3785_0.jpg,green
51.8393,196,42.09179345,72.483,45.9919,27.8409,0,0.0919,0.0744,263,112,10.9387,138.8482,72.5206,3,207714a3-IMG_3785_1.jpg,green
48.4976,211,43.31593695,63.2236,45.0122,27.7014,0,0.101,0.0417,337,123.5,11.7422,130.5484,63.6865,3,207714a3-IMG_3785_2.jpg,green
52.8166,225,47.65393546,67.1218,49.8807,30.1885,0,0.0818,0.0465,319,85.5,13.3132,132.9371,68.2453,3,207714a3-IMG_3785_3.jpg,green
55.0674,228,51.72866765,68.9429,52.2713,33.0009,0.0404,0.0858,0.0499,329,57.5,13.1503,129.5569,70.5751,3,207714a3-IMG_3785_4.jpg,green
50.6417,188,44.91303954,71.9689,44.0477,28.7965,0,0.0681,0.1259,365,54.5,12.3917,144.8927,71.9762,3,221c0e40-IMG_3773_0.jpg,green
58.0801,215,49.21878385,72.9486,55.3323,33.0575,0,0.136,0.0286,232,38,13.8293,126.7461,73.6512,3,221c0e40-IMG_3773_1.jpg,green
44.1809,204,41.67169513,59.2044,40.3314,24.526,0,0.0875,0.041,330,63.5,11.6946,141.9056,59.6423,3,221c0e40-IMG_3773_2.jpg,green
49.971,213,47.71153277,65.5242,46.2051,28.58,0,0.0807,0.0573,321,85.5,11.6081,140.3195,66.2259,3,221c0e40-IMG_3773_3.jpg,green
50.8505,223,51.39799169,64.8904,47.8163,29.6343,0.0178,0.0852,0.0505,297,58,11.9065,135.9925,65.9754,3,221c0e40-IMG_3773_4.jpg,green
73.5428,236,66.71535332,79.8791,73.9039,55.0737,0.1471,0.0493,0.062,517,47.5,18.174,104.4598,85.613,3,22246a48-IMG_2903_0.jpg,green
62.8569,241,61.28237448,71.8443,62.3303,42.0253,0.0533,0.0659,0.0283,386,149.5,14.9379,113.1156,75.0968,3,2239250e-IMG_3453_0.jpg,green
61.9618,214,55.3380334,75.7572,59.3917,38.9551,0.0212,0.1348,0.0456,343,85.5,14.0123,129.8836,77.028,3,227ce4ce-IMG_3797_0.jpg,green
59.5932,227,56.76017718,71.5152,57.8776,37.0441,0,0.1869,0.0141,298,80.5,13.9775,127.8961,71.9589,3,227ce4ce-IMG_3797_2.jpg,green
59.6319,226,57.45069714,71.8069,57.5708,37.9593,0,0.1718,0.0285,317,44.5,13.5,125.3577,72.2608,3,227ce4ce-IMG_3797_3.jpg,green
78.1284,249,72.6418675,87.816,77.2909,57.0035,0.0188,0.1185,0.0364,392,48.5,15.4064,112.5113,89.7752,3,227ce4ce-IMG_3797_4.jpg,green
45.6756,194,43.02116182,63.287,40.8568,24.2574,0,0.0782,0.0601,315,66,11.109,153.2745,63.5611,3,2354fb7a-IMG_3837_0.jpg,green
58.0781,207,52.39829959,74.3692,55.1071,30.5154,0,0.1391,0.034,308,34.5,14.1115,141.926,75.1717,3,2354fb7a-IMG_3837_1.jpg,green
45.2783,212,42.04856536,59.8524,41.7097,25.4155,0,0.0744,0.0338,283,43.5,11.3972,138.7139,60.4095,3,2354fb7a-IMG_3837_3.jpg,green
49.0561,225,47.89912058,62.255,46.3983,28.1642,0.0065,0.0695,0.0266,251,51.5,12.1263,137.5917,63.3687,3,2354fb7a-IMG_3837_4.jpg,green
65.2087,223,61.28252397,78.0652,63.1965,41.8443,0,0.2314,0.0124,209,37,14.0082,128.4224,78.0928,3,23da3071-IMG_3810_0.jpg,green
68.1436,228,70.09228616,81.5737,66.0208,43.9874,0,0.2228,0.0021,261,10.5,13.7051,129.0669,81.5737,3,23da3071-IMG_3810_2.jpg,green
64.9758,227,66.84629544,80.0252,62.0635,40.4724,0,0.1871,0.0145,337,32,13.0268,136.525,80.0252,3,23da3071-IMG_3810_3.jpg,green
64.6912,248,73.2201792,72.9494,63.959,46.9719,0,0.1541,0.0029,295,28.5,13.9793,106.6533,73.9369,3,23da3071-IMG_3810_4.jpg,green
54.7312,193,51.34368458,77.1002,47.7443,32.129,0,0.0541,0.1303,323,81,10.7062,149.5988,77.1124,3,255aefed-IMG_3860_0.jpg,green
60.3074,206,52.46845629,80.3698,54.6413,36.8698,0,0.0864,0.0796,276,92.5,11.0696,129.3794,80.3854,3,255aefed-IMG_3860_1.jpg,green
47.7168,202,45.56982113,62.5143,43.6065,30.1862,0,0.0835,0.0476,253,103,10.8543,126.3654,62.521,3,255aefed-IMG_3860_2.jpg,green
48.3411,219,49.99370911,61.1973,44.9825,31.9703,0,0.0617,0.0461,300,43.5,11.1155,123.8299,61.6994,3,255aefed-IMG_3860_3.jpg,green
82.1946,232,77.42331904,99.8979,77.2894,61.0955,0.0066,0.0788,0.2012,406,73.5,11.4418,118.2731,100.5677,3,255aefed-IMG_3860_4.jpg,green
59.2355,240,54.86318292,65.2275,60.1329,38.7076,0.1228,0.0677,0.0039,259,31,17.1567,117.5801,70.337,3,25781c6a-IMG_3399_0.jpg,green
75.4949,244,67.79511468,84.4175,75.5708,51.9306,0.134,0.0434,0.0647,494,24,17.1717,117.891,89.4003,3,25a23eb3-IMG_3438_0.jpg,green
59.9331,222,57.90259428,73.425,57.0688,39.1372,0,0.1426,0.0331,314,65,13.5702,119.7369,73.6932,3,26622a41-IMG_3821_0.jpg,green
60.8486,229,59.22105604,72.3508,59.007,40.2116,0,0.1711,0.0087,235,37.5,13.4941,112.2655,72.5662,3,26622a41-IMG_3821_1.jpg,green
51.708,218,51.54981412,63.5648,49.2298,33.6576,0,0.1208,0.0165,258,55,12.4779,118.8779,63.725,3,26622a41-IMG_3821_2.jpg,green
72.3005,236,74.89312785,84.4777,69.859,53.1154,0,0.1303,0.0485,445,61.5,12.1859,109.0221,84.8859,3,26622a41-IMG_3821_4.jpg,green
84.3394,240,72.37601818,96.8411,83.6876,55.0347,0.1816,0.0374,0.1023,556,38,18.4414,137.0297,103.9942,3,26d5718a-IMG_3762_0.jpg,green
80.4965,239,69.78961232,88.7338,80.0914,60.9849,0.1374,0.0403,0.0881,640,79.5,17.0823,105.9424,94.1112,3,295b6ec1-IMG_2917_0.jpg,green
58.7435,241,58.97328809,70.3117,56.9558,37.3979,0.0259,0.0804,0.032,321,86,14.2408,131.8197,72.4261,3,2b024b13-IMG_3380_0.jpg,green
63.6447,246,62.39618147,73.3127,63.2499,40.3376,0.1279,0.0449,0.0598,419,44,16.6863,124.3569,78.2828,3,2b2c7968-IMG_3359_0.jpg,green
77.5421,244,68.59806577,87.1981,77.3448,53.6365,0.1453,0.0427,0.0959,508,23,17.3688,118.4039,92.5322,3,2b340377-IMG_3437_0.jpg,green
66.7228,245,64.39400096,73.5257,67.6116,44.5622,0.1421,0.0498,0.0411,345,31.5,17.1521,123.4841,79.2609,3,2c2904c8-IMG_3421_0.jpg,green
74.8119,241,69.3729192,82.0919,76.1053,49.2082,0.162,0.045,0.056,365,17,18.7484,126.4672,88.1382,3,2c94b084-IMG_3667_4.jpg,green
60.7502,241,61.96458182,71.4925,59.3903,39.4307,0.0355,0.093,0.0257,341,98,14.5431,128.1816,73.8081,3,2d065d6d-IMG_3383_0.jpg,green
65.4402,249,69.03204491,68.6302,67.8836,44.822,0.1354,0.0521,0.011,433,23.5,20.7342,106.3377,75.0343,3,2d19db29-IMG_2891_3.jpg,green
44.7196,184,42.16861363,64.2856,38.8149,23.8376,0,0.0671,0.0774,286,66,10.3484,160.0362,64.4137,3,2d30957c-IMG_3840_0.jpg,green
46.0403,225,42.85943159,59.7314,43.1845,24.7798,0,0.1147,0.0182,221,28.5,13.0321,143.5456,60.2506,3,2d30957c-IMG_3840_2.jpg,green
58.9718,242,59.54647433,70.1942,57.3868,37.4895,0.0341,0.0838,0.022,350,99,14.3627,130.7493,72.4579,3,2dfea641-IMG_3379_0.jpg,green
58.3956,192,48.54819565,80.6642,52.0451,32.5745,0,0.0913,0.1119,440,46,11.6776,138.0042,81.1192,3,2e2cf18b-IMG_3788_1.jpg,green
51.29,209,47.09860826,66.7445,47.5471,29.8405,0,0.1042,0.0535,333,51.5,11.7194,128.8636,67.3074,3,2e2cf18b-IMG_3788_2.jpg,green
53.4502,215,49.6944838,67.3183,50.6371,31.3698,0.0157,0.0783,0.0449,353,70.5,13.4574,131.6435,68.7015,3,2e2cf18b-IMG_3788_3.jpg,green
72.1739,244,67.08283878,80.1105,72.9033,47.8484,0.1592,0.0506,0.0569,462,59,17.7519,122.7317,86.3235,3,2fdf1e24-IMG_3429_0.jpg,green
58.4521,221,57.03099425,72.1697,55.4355,37.9319,0,0.1154,0.0286,317,89.5,13.7208,123.7448,72.3945,3,32d5796d-IMG_3823_0.jpg,green
59.4705,215,56.59879442,71.5464,57.3372,38.6447,0,0.1765,0.0135,229,53,13.0901,118.0082,71.7254,3,32d5796d-IMG_3823_1.jpg,green
46.7853,218,46.24565065,58.9478,43.7303,30.4481,0,0.0955,0.0212,300,89,10.9624,121.4763,59.0454,3,32d5796d-IMG_3823_2.jpg,green
50.7233,228,51.15261222,62.0147,48.2905,33.7312,0,0.1191,0.0174,297,68,11.9391,116.2262,62.155,3,32d5796d-IMG_3823_3.jpg,green
91.7575,233,83.68594681,105.8844,88.2972,72.6033,0,0.1121,0.1048,425,93,11.7522,101.3825,106.2244,3,32d5796d-IMG_3823_4.jpg,green
77.264,236,67.83665752,86.7151,76.152,58.194,0.1243,0.0466,0.0988,676,112.5,16.0824,108.1447,91.4464,3,332ec48f-IMG_2919_0.jpg,green
84.8603,253,71.50872663,96.1409,83.721,61.3197,0.1475,0.039,0.086,661,430.5,18.4912,111.2827,101.1012,3,339b2f02-IMG_2869_0.jpg,green
63.0044,239,57.84226293,69.5202,63.7575,42.0765,0.0889,0.074,0.0133,199,21,17.2089,108.2817,73.7363,3,349f4558-IMG_3736_0.jpg,green
59.1871,225,54.29684423,65.9142,59.6324,38.8413,0.1102,0.0697,0.0077,275,39.5,16.7479,117.2657,70.632,3,3588b0f2-IMG_3404_0.jpg,green
55.156,216,54.92033744,71.9367,50.7019,34.0909,0,0.0761,0.0431,285,65,12.1982,137.4375,71.9388,3,364b46c7-IMG_3824_0.jpg,green
55.5243,214,51.46327826,68.7743,52.7887,34.7409,0,0.1558,0.0245,234,42.5,12.3707,125.5995,69.0092,3,364b46c7-IMG_3824_1.jpg,green
47.4278,210,45.94161498,59.9293,44.4031,29.9236,0,0.1053,0.0234,240,43,10.8328,126.8827,60.0448,3,364b46c7-IMG_3824_3.jpg,green
79.4948,231,78.6677429,93.8239,75.9999,59.9825,0,0.1167,0.1204,378,68.5,11.3202,115.4053,94.1246,3,364b46c7-IMG_3824_4.jpg,green
49.1141,204,46.49399834,64.5591,44.7042,31.2554,0,0.0612,0.0473,252,37.5,10.9619,130.9772,64.5654,3,3650cf01-IMG_3872_0.jpg,green
57.2409,199,49.98245559,73.896,52.7884,36.352,0,0.0841,0.0574,263,50,12.1035,122.6956,73.9061,3,3650cf01-IMG_3872_1.jpg,green
49.3602,208,45.91074009,64.0209,45.2276,32.1417,0,0.0682,0.0435,222,36.5,11.3325,122.2741,64.0271,3,3650cf01-IMG_3872_2.jpg,green
44.2968,214,40.31950285,56.5788,40.9273,29.3519,0,0.0755,0.0303,212,21,11.5822,120.9337,56.6142,3,3650cf01-IMG_3872_3.jpg,green
50.3056,229,48.06160639,60.5186,48.0208,35.6744,0.0064,0.0471,0.0346,268,56,12.9447,105.6947,61.4067,3,3650cf01-IMG_3872_4.jpg,green
62.461,234,58.56675575,67.2767,64.2579,40.6554,0.1257,0.0553,0.0024,236,26,18.4968,114.2541,72.8066,3,3698e3c8-IMG_3742_0.jpg,green
59.4146,238,55.76481424,65.7692,59.9407,39.8967,0.1176,0.0487,0.0189,298,37,16.5886,111.1154,70.4245,3,36ea6763-IMG_3700_4.jpg,green
65.7095,236,64.91018495,75.5748,64.7272,44.8349,0.078,0.0552,0.0728,426,93.5,14.4703,112.4043,78.993,3,37b07236-IMG_3449_0.jpg,green
60.4723,226,52.0449578,75.8642,57.2382,36.6888,0,0.1316,0.044,231,31,13.1746,115.764,76.4392,3,3804acd8-IMG_3779_1.jpg,green
50.9711,215,48.12179199,63.3821,48.4526,31.3388,0,0.0792,0.0248,322,92,13.0228,124.8941,64.234,3,3804acd8-IMG_3779_3.jpg,green
52.3093,230,50.80595864,63.4815,50.3653,33.0906,0.0265,0.0905,0.0186,246,44,12.8496,121.2135,64.6749,3,3804acd8-IMG_3779_4.jpg,green
41.8486,195,38.83614396,56.4158,38.0531,23.1234,0,0.0862,0.0343,248,38.5,11.5834,148.6466,56.7734,3,391c1000-IMG_3836_0.jpg,green
58.7151,215,51.69081864,75.0814,55.6716,31.3077,0,0.1556,0.0323,306,36.5,14.0088,139.8993,75.7785,3,391c1000-IMG_3836_1.jpg,green
43.3789,212,41.60133814,56.4875,40.2583,24.9132,0,0.0887,0.0261,253,54,11.8137,139.5443,57.0525,3,391c1000-IMG_3836_2.jpg,green
45.1022,213,41.3567208,60.0365,41.4387,24.745,0,0.0785,0.0392,283,42.5,11.5009,141.035,60.619,3,391c1000-IMG_3836_3.jpg,green
54.3695,220,49.62410876,66.7652,52.0274,34.0668,0.0071,0.1205,0.0436,307,27.5,12.7222,125.0761,67.5655,3,3a3e0010-IMG_3796_1.jpg,green
56.3184,222,53.98440906,68.0729,54.3747,35.2841,0,0.1555,0.0183,301,69.5,13.6031,127.1008,68.5324,3,3a3e0010-IMG_3796_2.jpg,green
56.4809,220,54.55109747,69.1152,54.1699,35.1112,0,0.1559,0.0329,320,38.5,13.0869,130.4045,69.5041,3,3a3e0010-IMG_3796_3.jpg,green
84.8259,250,76.93298505,95.2122,83.6345,63.6731,0.0158,0.1114,0.0414,402,36,15.4056,110.1753,96.9165,3,3a3e0010-IMG_3796_4.jpg,green
62.2334,238,60.62067242,72.1243,61.1824,41.5813,0.0433,0.065,0.0392,355,104,14.4592,114.2505,74.9107,3,3a72f4af-IMG_3717_0.jpg,green
46.9319,185,44.29188935,65.2821,41.7778,25.3526,0,0.0823,0.0602,289,60,10.7779,155.0812,65.34,3,3a96d2b6-IMG_3839_0.jpg,green
59.655,205,51.86550082,78.177,55.8338,30.6996,0,0.1422,0.0422,283,39.5,13.7912,147.8792,78.798,3,3a96d2b6-IMG_3839_1.jpg,green
43.1029,207,39.16398233,57.4319,39.8191,22.2696,0,0.1057,0.0247,256,23,12.2968,147.0767,57.899,3,3a96d2b6-IMG_3839_2.jpg,green
44.7312,213,42.18350088,60.2838,40.7058,24.464,0,0.0677,0.0444,288,50.5,11.3409,144.2679,60.9274,3,3a96d2b6-IMG_3839_3.jpg,green
45.996,219,45.36447712,61.0883,42.1926,26.0267,0.0118,0.0528,0.0515,316,60,10.9693,139.3749,62.0696,3,3a96d2b6-IMG_3839_4.jpg,green
62.7185,220,56.53767644,75.5174,60.7093,39.4532,0,0.2098,0.0233,224,20.5,14.0962,128.5961,75.7973,3,3a972108-IMG_3802_0.jpg,green
58.8821,222,57.57057408,72.3261,56.1774,37.4221,0,0.1716,0.0327,290,20.5,12.5616,126.6181,72.3474,3,3a972108-IMG_3802_1.jpg,green
64.28,219,61.38417223,78.1402,61.878,40.2052,0,0.1971,0.018,299,53,13.6393,129.3919,78.1403,3,3a972108-IMG_3802_2.jpg,green
70.8939,233,68.35992425,85.236,68.4417,45.859,0,0.1924,0.0307,368,68.5,13.9244,129.6037,85.4399,3,3a972108-IMG_3802_3.jpg,green
67.0139,252,75.48806334,74.4529,66.5045,50.4737,0.0018,0.086,0.0105,438,72,13.8244,100.1703,75.9239,3,3a972108-IMG_3802_4.jpg,green
60.674,236,55.60435526,68.1883,60.913,39.5945,0.0983,0.0844,0.009,264,25,16.6438,117.8534,72.4819,3,3aa3737d-IMG_3409_0.jpg,green
66.1579,240,62.77799111,72.0642,67.5737,43.6058,0.1381,0.0548,0.0168,352,24,17.6301,115.5943,77.5658,3,3b6860df-IMG_3342_0.jpg,green
64.3196,228,59.60407919,76.6283,62.5967,40.8399,0,0.2279,0.0106,255,44.5,14.219,129.6313,76.9371,3,3bb93777-IMG_3804_0.jpg,green
68.0814,228,66.72004927,81.2049,66.1126,43.7475,0,0.2093,0.014,359,24,13.9855,128.0032,81.2721,3,3bb93777-IMG_3804_3.jpg,green
68.823,250,72.35133496,76.7287,68.5476,49.6918,0,0.1212,0.0087,360,59.5,15.1315,108.5355,78.3933,3,3bb93777-IMG_3804_4.jpg,green
99.8462,248,74.59440559,109.8199,100.194,72.0296,0.1495,0.066,0.0678,483,13,19.1906,111.5459,115.0919,3,3c1aaeee-IMG_3677_2.jpg,green
63.0379,202,51.81370343,78.9791,59.7243,38.2098,0.0128,0.0668,0.0762,209,18,14.7871,125.5795,80.5912,3,3e3fc984-IMG_3792_0.jpg,green
56.8145,220,52.24983722,69.5089,54.3581,36.1527,0.0357,0.0645,0.0505,350,71,13.335,118.4323,71.1603,3,3e3fc984-IMG_3792_1.jpg,green
52.259,220,48.54722154,64.3216,50.0881,31.8842,0.001,0.0957,0.0255,294,25,13.3692,123.9974,65.3225,3,3e3fc984-IMG_3792_2.jpg,green
58.5881,229,57.69314551,69.0269,57.308,37.6614,0.0363,0.0986,0.0527,295,17,13.7907,122.3167,71.0461,3,3e3fc984-IMG_3792_4.jpg,green
95.1805,248,76.58584804,105.2556,95.5429,67.0582,0.1521,0.0457,0.0804,589,24.5,19.1602,118.394,111.0664,3,3ec2d436-IMG_3681_4.jpg,green
61.9235,238,61.16712228,70.1759,61.5309,42.2505,0.0603,0.0666,0.0188,230,53.5,14.6533,106.5468,73.1479,3,3efde9e5-IMG_3705_4.jpg,green
62.0263,240,62.33591427,73.3899,60.3536,40.6781,0.0267,0.0952,0.0254,350,67.5,14.3725,127.5279,75.3028,3,3f6f6610-IMG_3385_0.jpg,green
63.4092,235,60.42396342,69.7623,64.4424,41.5795,0.1425,0.0524,0.0186,348,38.5,17.2869,122.5636,75.5738,3,40fb5c78-IMG_3417_0.jpg,green
71.3518,187,58.18361485,105.4273,59.2438,44.3988,0,0,0.3084,504,133,7.4876,159.4356,105.4273,3,413206eb-IMG_3883_0.jpg,green
46.6407,196,42.91809646,68.3076,39.6145,25.9688,0,0.0034,0.0749,304,39,8.3141,157.5046,68.308,3,413206eb-IMG_3883_1.jpg,green
47.419,197,45.20269725,67.5,41.201,26.6011,0,0.0176,0.0455,288,106.5,8.7756,155.831,67.5001,3,413206eb-IMG_3883_2.jpg,green
51.2774,201,48.31196797,70.5221,45.7815,29.0201,0,0.0503,0.043,306,60.5,10.4925,152.9597,70.5223,3,413206eb-IMG_3883_3.jpg,green
77.438,254,70.90588097,83.5826,78.4583,56.0758,0.1605,0.05,0.0493,622,109,19.9307,114.2412,90.3196,3,41dae906-IMG_2897_0.jpg,green
62.0928,238,60.7897112,73.1529,60.611,40.7788,0.0484,0.0509,0.0488,354,55,15.0264,119.8381,75.9567,3,4200d0f0-IMG_3724_0.jpg,green
73.2177,245,66.06167956,78.5519,74.2487,53.7871,0.1782,0.0377,0.0354,436,41,18.9978,111.8425,85.584,3,4217b6c9-IMG_2911_0.jpg,green
61.2902,242,56.68061206,68.2651,61.7189,40.5598,0.1129,0.0785,0.0161,296,35.5,16.9649,116.5601,72.9671,3,4225d830-IMG_3397_0.jpg,green
58.3762,237,54.27081788,66.06,58.4427,37.8456,0.0866,0.0805,0.0068,255,30,16.1514,119.1159,69.9631,3,42823333-IMG_3407_0.jpg,green
60.9085,243,63.64874019,68.4104,61.0847,40.3493,0.0951,0.0566,0.0551,363,60.5,16.0105,118.6541,72.484,3,4335da78-IMG_3445_0.jpg,green
